,start station id,start station latitude,start station longitude,end station latitude,end station longitude,gender,borough,ageintervals,tripdurationintervals,timeminutes,degrees
17669,247,40.73535398,-74.00483091,40.73726186,-73.99238967,1,Manhattan,28.0,3.0,189.0,10.0
17670,239,40.69196566,-73.9813018,40.68753406,-73.97265183,1,Brooklyn,21.0,4.0,189.0,15.0
17671,383,40.735238,-74.000271,40.72456089,-73.99565293,1,Manhattan,12.0,4.0,189.0,20.0
17672,303,40.72362738,-73.99949601,40.7361967,-74.00859207,2,Manhattan,13.0,6.0,189.0,41.0
17673,458,40.751396,-74.00522600000002,40.74734825,-73.99723551,1,Manhattan,14.0,2.0,189.0,15.0
17674,293,40.73028666,-73.9907647,40.73726186,-73.99238967,1,Manhattan,14.0,3.0,189.0,43.0
17675,486,40.7462009,-73.98855723,40.74144387,-73.97536082,1,Manhattan,14.0,3.0,189.0,14.0
17676,517,40.752140999999995,-73.979782,40.74395411,-73.99144871,2,Manhattan,16.0,3.0,189.0,29.0
17677,168,40.73971301,-73.99456405,40.74206539,-74.00443172,1,Manhattan,17.0,2.0,189.0,35.0
17678,475,40.73524276,-73.98758561,40.73047747,-73.99906065,2,Manhattan,25.0,5.0,189.0,31.0
17679,426,40.71754834,-74.01322069,40.771522,-73.99054100000002,1,Manhattan,17.0,11.0,189.0,3.0
17680,531,40.71893904,-73.99266288,40.72873888,-74.00748842,1,Manhattan,13.0,11.0,189.0,38.0
17681,301,40.72217444,-73.98368779,40.73454567,-73.99074142,2,Manhattan,14.0,6.0,189.0,41.0
17682,2008,40.70569254,-74.01677685,40.70463334,-74.01361706,2,Manhattan,18.0,1.0,189.0,14.0
17683,238,40.7361967,-74.00859207,40.73781509,-73.99994661,1,Manhattan,16.0,3.0,189.0,10.0
17684,328,40.72405549,-74.00965965,40.742354299999995,-73.98915076,1,Manhattan,19.0,8.0,189.0,6.0
17685,375,40.72679454,-73.99695094,40.72679454,-73.99695094,1,Manhattan,8.0,10.0,189.0,34.0
17686,244,40.69196035,-73.96536851,40.689888,-73.981013,1,Brooklyn,15.0,3.0,189.0,33.0
17687,497,40.73704984,-73.99009296,40.73221853,-73.98165557,1,Manhattan,11.0,2.0,189.0,15.0
17688,497,40.73704984,-73.99009296,40.7381765,-73.97738662,1,Manhattan,23.0,3.0,189.0,11.0
17689,304,40.70463334,-74.01361706,40.70823502,-74.00530063,1,Manhattan,19.0,3.0,189.0,8.0
17690,359,40.75510267,-73.97498696,40.74854862,-73.98808416,1,Manhattan,14.0,4.0,189.0,30.0
17691,359,40.75510267,-73.97498696,40.75019995,-73.99093085,2,Manhattan,27.0,5.0,189.0,32.0
17692,504,40.73221853,-73.98165557,40.73314259,-73.97573881,1,Manhattan,12.0,1.0,189.0,10.0
17693,486,40.7462009,-73.98855723,40.73624527,-73.98473765,2,Manhattan,17.0,3.0,189.0,20.0
17694,334,40.74238787,-73.99726235,40.75660359,-73.9979009,1,Manhattan,20.0,6.0,189.0,45.0
17695,362,40.75172632,-73.98753523,40.742354299999995,-73.98915076,1,Manhattan,24.0,3.0,189.0,24.0
17696,368,40.73038599,-74.00214988,40.73261787,-73.99158043,1,Manhattan,18.0,10.0,190.0,10.0
17697,523,40.75466591,-73.99138152,40.74487634,-73.99529885,1,Manhattan,16.0,3.0,190.0,25.0
17698,345,40.73649403,-73.99704374,40.74395411,-73.99144871,2,Manhattan,27.0,4.0,190.0,5.0
17699,82,40.71117416,-74.00016545,40.72217444,-73.98368779,1,Manhattan,20.0,6.0,190.0,7.0
17700,238,40.7361967,-74.00859207,40.72955361,-73.98057249,1,Manhattan,34.0,7.0,190.0,13.0
17701,439,40.726280700000004,-73.98978041,40.72453734,-73.98185424,1,Manhattan,12.0,2.0,190.0,13.0
17702,294,40.73049393,-73.99572140000002,40.75466591,-73.99138152,1,Manhattan,23.0,6.0,190.0,1.0
17703,387,40.71273266,-74.0046073,40.7284186,-73.98713956,1,Manhattan,19.0,5.0,190.0,6.0
17704,462,40.74691959,-74.00451887,40.75044999,-73.99481051,1,Manhattan,19.0,3.0,190.0,9.0
17705,216,40.70037867,-73.99548059,40.70037867,-73.99548059,2,Brooklyn,32.0,1.0,190.0,34.0
17706,401,40.72019576,-73.98997825,40.73226398,-73.99852205,2,Manhattan,16.0,6.0,190.0,41.0
17707,2008,40.70569254,-74.01677685,40.711512,-74.01575600000002,2,Manhattan,24.0,2.0,190.0,1.0
17708,305,40.76095756,-73.96724467,40.75255434,-73.97282625,1,Manhattan,24.0,3.0,190.0,27.0
17709,2004,40.724399,-74.004704,40.72165481,-74.00234737,1,Manhattan,22.0,3.0,190.0,17.0
17710,449,40.76461837,-73.98789473,40.76344058,-73.98268129,1,Manhattan,27.0,1.0,190.0,13.0
17711,435,40.74173969,-73.99415556,40.73261787,-73.99158043,1,Manhattan,23.0,2.0,190.0,21.0
17712,322,40.696191999999996,-73.991218,40.72490985,-74.00154702,1,Brooklyn,22.0,9.0,190.0,43.0
17713,406,40.69512845,-73.99595065,40.70255088,-73.98940236,2,Brooklyn,19.0,5.0,190.0,5.0
17714,403,40.72502876,-73.99069656,40.72082834,-73.97793172,1,Manhattan,29.0,11.0,190.0,14.0
17715,369,40.73224119,-74.00026394,40.74173969,-73.99415556,1,Manhattan,19.0,3.0,190.0,4.0
17716,359,40.75510267,-73.97498696,40.74395411,-73.99144871,1,Manhattan,27.0,5.0,190.0,29.0
17717,518,40.74780373,-73.97344190000003,40.73047309,-73.98672378,2,Manhattan,22.0,11.0,190.0,27.0
17718,195,40.70905623,-74.01043382,40.707873,-74.00166999999998,1,Manhattan,13.0,3.0,190.0,12.0
17719,545,40.736502,-73.97809472,40.75255434,-73.97282625,1,Manhattan,24.0,5.0,190.0,2.0
17720,151,40.7218158,-73.99720307,40.73454567,-73.99074142,1,Manhattan,21.0,3.0,190.0,3.0
17721,307,40.71427487,-73.98990025,40.711512,-74.01575600000002,1,Manhattan,22.0,14.0,190.0,33.0
17722,519,40.752416,-73.97837,40.744219,-73.97121214,1,Manhattan,30.0,4.0,190.0,17.0
17723,536,40.74144387,-73.97536082,40.73049393,-73.99572140000002,1,Manhattan,15.0,5.0,190.0,30.0
17724,242,40.69788349,-73.97350332,40.69788349,-73.97350332,2,Brooklyn,34.0,2.0,190.0,34.0
17725,314,40.69383,-73.990539,40.70255088,-73.98940236,2,Brooklyn,21.0,4.0,190.0,1.0
17726,195,40.70905623,-74.01043382,40.72953837,-73.98426726,1,Manhattan,18.0,8.0,190.0,6.0
17727,476,40.74394314,-73.97966069,40.7451677,-73.98683077,1,Manhattan,14.0,1.0,190.0,35.0
17728,347,40.72873888,-74.00748842,40.72873888,-74.00748842,1,Manhattan,12.0,7.0,190.0,34.0
17729,2010,40.72165481,-74.00234737,40.70905623,-74.01043382,1,Manhattan,25.0,4.0,190.0,27.0
17730,382,40.73492695,-73.99200509,40.73912601,-73.97973776,2,Manhattan,28.0,6.0,190.0,9.0
17731,521,40.75044999,-73.99481051,40.76915505,-73.98191841,1,Manhattan,21.0,6.0,190.0,4.0
17732,355,40.71602118,-73.99974372,40.71291224,-74.01020234,1,Manhattan,18.0,2.0,190.0,32.0
17733,444,40.742354299999995,-73.98915076,40.73223272,-73.98889957,1,Manhattan,17.0,2.0,190.0,22.0
17734,401,40.72019576,-73.98997825,40.71910537,-73.99973337,1,Manhattan,19.0,4.0,190.0,33.0
17735,238,40.7361967,-74.00859207,40.72679454,-73.99695094,2,Manhattan,34.0,6.0,190.0,16.0
17736,402,40.74034320000001,-73.98955109,40.71850211,-73.98329859,1,Manhattan,17.0,10.0,190.0,21.0
17737,496,40.73726186,-73.99238967,40.73224119,-74.00026394,2,Manhattan,20.0,3.0,190.0,30.0
17738,510,40.7606597,-73.98042047,40.75019995,-73.99093085,1,Manhattan,24.0,5.0,190.0,28.0
17739,427,40.701907,-74.013942,40.715337899999994,-74.01658354,1,Manhattan,20.0,3.0,190.0,44.0
17740,461,40.73587678,-73.98205027,40.7218158,-73.99720307,1,Manhattan,12.0,7.0,190.0,28.0
17741,434,40.74317449,-74.00366443,40.72467721,-73.98783413,1,Manhattan,15.0,7.0,190.0,17.0
17742,164,40.75323098,-73.97032517,40.75019995,-73.99093085,1,Manhattan,26.0,5.0,190.0,33.0
17743,487,40.73314259,-73.97573881,40.74290902,-73.97706058,2,Manhattan,14.0,4.0,190.0,44.0
17744,264,40.70706456,-74.00731853,40.71494807,-74.00234482,1,Manhattan,14.0,2.0,190.0,4.0
17745,442,40.746646999999996,-73.993915,40.750072700000004,-73.99839279,1,Manhattan,29.0,2.0,190.0,38.0
17746,439,40.726280700000004,-73.98978041,40.722055,-73.989111,1,Manhattan,15.0,2.0,190.0,21.0
17747,301,40.72217444,-73.98368779,40.73028666,-73.9907647,1,Manhattan,18.0,3.0,190.0,40.0
17748,475,40.73524276,-73.98758561,40.75640548,-73.9900262,2,Manhattan,30.0,10.0,190.0,44.0
17749,488,40.75645824,-73.99372222,40.74238787,-73.99726235,1,Manhattan,15.0,4.0,190.0,24.0
17750,436,40.68216564,-73.95399026,40.71285887,-73.96590294,1,Brooklyn,21.0,17.0,190.0,42.0
17751,2004,40.724399,-74.004704,40.7218158,-73.99720307,2,Manhattan,21.0,5.0,190.0,14.0
17752,440,40.75255434,-73.97282625,40.72467721,-73.98783413,1,Manhattan,16.0,13.0,190.0,26.0
17753,382,40.73492695,-73.99200509,40.72710258,-74.00297088,1,Manhattan,20.0,3.0,190.0,29.0
17754,461,40.73587678,-73.98205027,40.75255434,-73.97282625,1,Manhattan,13.0,5.0,190.0,4.0
17755,327,40.715337899999994,-74.01658354,40.71542197,-74.01121978,1,Manhattan,21.0,1.0,190.0,11.0
17756,546,40.74444921,-73.98303529,40.71893904,-73.99266288,2,Manhattan,24.0,9.0,190.0,25.0
17757,216,40.70037867,-73.99548059,40.69991755,-73.98971773,1,Brooklyn,34.0,11.0,190.0,12.0
17758,519,40.752416,-73.97837,40.75640548,-73.9900262,1,Manhattan,25.0,3.0,190.0,36.0
17759,251,40.72317958,-73.99480012,40.73649403,-73.99704374,2,Manhattan,13.0,5.0,190.0,44.0
17760,318,40.75320159,-73.9779874,40.75323098,-73.97032517,1,Manhattan,17.0,3.0,190.0,11.0
17761,326,40.72953837,-73.98426726,40.726280700000004,-73.98978041,1,Manhattan,13.0,2.0,190.0,30.0
17762,502,40.714215,-73.981346,40.7172274,-73.98802084,1,Manhattan,19.0,1.0,190.0,37.0
17763,352,40.76340613,-73.97722479,40.75466591,-73.99138152,1,Manhattan,20.0,5.0,190.0,30.0
17764,465,40.75513557,-73.98658032,40.75500254,-73.98014437,1,Manhattan,18.0,1.0,190.0,11.0
17765,534,40.70255065,-74.0127234,40.75455731,-73.96592976,1,Manhattan,16.0,18.0,190.0,5.0
17766,151,40.7218158,-73.99720307,40.73492695,-73.99200509,2,Manhattan,14.0,5.0,190.0,3.0
17767,280,40.73331967,-73.99510132,40.72740794,-73.98142006,2,Manhattan,18.0,3.0,190.0,14.0
17768,432,40.72621788,-73.98379855,40.73028666,-73.9907647,1,Manhattan,14.0,2.0,190.0,38.0
17769,224,40.71146364,-74.00552427,40.72217444,-73.98368779,2,Manhattan,13.0,12.0,190.0,8.0
17770,453,40.74475148,-73.99915362,40.746745000000004,-74.007756,1,Manhattan,15.0,1.0,190.0,35.0
17771,426,40.71754834,-74.01322069,40.73047747,-73.99906065,2,Manhattan,23.0,5.0,190.0,6.0
17772,332,40.71219906,-73.97948148,40.71581550000001,-73.99422366,1,Manhattan,14.0,3.0,190.0,35.0
17773,337,40.70379920000001,-74.00838676,40.71910537,-73.99973337,2,Manhattan,20.0,7.0,190.0,4.0
17774,348,40.72490985,-74.00154702,40.76095756,-73.96724467,1,Manhattan,12.0,11.0,190.0,5.0
17775,463,40.74206539,-74.00443172,40.74475148,-73.99915362,1,Manhattan,33.0,2.0,190.0,8.0
17776,147,40.71542197,-74.01121978,40.70823502,-74.00530063,1,Manhattan,21.0,4.0,190.0,18.0
17777,353,40.68539567,-73.97431458,40.756014,-73.967416,2,Brooklyn,14.0,20.0,190.0,1.0
17778,151,40.7218158,-73.99720307,40.73524276,-73.98758561,1,Manhattan,16.0,5.0,190.0,4.0
17779,153,40.752062306999996,-73.9816324043,40.7454973,-74.00197139,2,Manhattan,17.0,11.0,190.0,32.0
17780,293,40.73028666,-73.9907647,40.75466591,-73.99138152,2,Manhattan,15.0,9.0,190.0,45.0
17781,2017,40.75022392,-73.97121414,40.7606597,-73.98042047,1,Manhattan,13.0,3.0,190.0,40.0
17782,294,40.73049393,-73.99572140000002,40.73223272,-73.98889957,1,Manhattan,14.0,2.0,190.0,9.0
17783,233,40.69246277,-73.98963911,40.68415748,-73.96922273,1,Brooklyn,17.0,5.0,190.0,14.0
17784,415,40.7047177,-74.00926027,40.70530954,-74.00612572,1,Manhattan,22.0,2.0,190.0,10.0
17785,337,40.70379920000001,-74.00838676,40.72405549,-74.00965965,2,Manhattan,13.0,16.0,190.0,45.0
17786,233,40.69246277,-73.98963911,40.68528172,-73.97805813,1,Brooklyn,22.0,3.0,190.0,15.0
17787,350,40.71559509,-73.9870295,40.71285887,-73.96590294,2,Manhattan,17.0,6.0,190.0,12.0
17788,294,40.73049393,-73.99572140000002,40.76087502,-74.00277668,2,Manhattan,19.0,11.0,190.0,43.0
17789,484,40.75500254,-73.98014437,40.74025878,-73.98409214,1,Manhattan,21.0,4.0,190.0,24.0
17790,316,40.70955958,-74.00653609,40.72229346,-73.99147535,1,Manhattan,17.0,8.0,190.0,6.0
17791,309,40.7149787,-74.013012,40.72873888,-74.00748842,1,Manhattan,22.0,7.0,190.0,3.0
17792,168,40.73971301,-73.99456405,40.749717753,-74.002950346,1,Manhattan,21.0,6.0,190.0,40.0
17793,361,40.71605866,-73.99190759,40.71173107,-73.99193043,1,Manhattan,14.0,1.0,190.0,23.0
17794,476,40.74394314,-73.97966069,40.75172632,-73.98753523,1,Manhattan,14.0,3.0,190.0,39.0
17795,318,40.75320159,-73.9779874,40.75513557,-73.98658032,1,Manhattan,21.0,4.0,190.0,35.0
17796,478,40.76030096,-73.99884222,40.75466591,-73.99138152,1,Manhattan,29.0,3.0,190.0,16.0
17797,504,40.73221853,-73.98165557,40.72938685,-73.97772429,1,Manhattan,25.0,1.0,190.0,16.0
17798,526,40.74765947,-73.98490707,40.74765947,-73.98490707,1,Manhattan,17.0,11.0,190.0,34.0
17799,304,40.70463334,-74.01361706,40.70569254,-74.01677685,2,Manhattan,18.0,1.0,190.0,36.0
17800,251,40.72317958,-73.99480012,40.73038599,-74.00214988,1,Manhattan,26.0,4.0,190.0,39.0
17801,2003,40.73416059,-73.98024289,40.72938685,-73.97772429,2,Manhattan,34.0,6.0,190.0,19.0
17802,533,40.75299641,-73.98721619,40.742354299999995,-73.98915076,1,Manhattan,29.0,3.0,190.0,24.0
17803,2009,40.71117444,-73.99682619,40.71427487,-73.98990025,1,Manhattan,28.0,2.0,190.0,8.0
17804,318,40.75320159,-73.9779874,40.70355377,-74.00670227,1,Manhattan,19.0,14.0,190.0,26.0
17805,510,40.7606597,-73.98042047,40.7652654,-73.98192338,1,Manhattan,17.0,2.0,190.0,43.0
17806,294,40.73049393,-73.99572140000002,40.73492695,-73.99200509,1,Manhattan,29.0,1.0,190.0,5.0
17807,284,40.7390169121,-74.0026376103,40.72873888,-74.00748842,1,Manhattan,28.0,3.0,190.0,26.0
17808,446,40.74487634,-73.99529885,40.73454567,-73.99074142,2,Manhattan,21.0,4.0,190.0,20.0
17809,426,40.71754834,-74.01322069,40.771522,-73.99054100000002,1,Manhattan,24.0,13.0,190.0,3.0
17810,440,40.75255434,-73.97282625,40.75828065,-73.97069431,1,Manhattan,26.0,1.0,190.0,3.0
17811,484,40.75500254,-73.98014437,40.742354299999995,-73.98915076,2,Manhattan,14.0,5.0,190.0,27.0
17812,379,40.749156,-73.9916,40.74034320000001,-73.98955109,1,Manhattan,24.0,3.0,190.0,21.0
17813,496,40.73726186,-73.99238967,40.74173969,-73.99415556,2,Manhattan,31.0,2.0,190.0,42.0
17814,285,40.73454567,-73.99074142,40.72019576,-73.98997825,1,Manhattan,14.0,5.0,190.0,22.0
17815,168,40.73971301,-73.99456405,40.720873600000004,-73.98085795,1,Manhattan,30.0,15.0,190.0,18.0
17816,493,40.7568001,-73.98291153,40.75640548,-73.9900262,1,Manhattan,22.0,2.0,190.0,33.0
17817,454,40.75455731,-73.96592976,40.75510267,-73.97498696,1,Manhattan,15.0,2.0,190.0,34.0
17818,348,40.72490985,-74.00154702,40.71910537,-73.99973337,1,Manhattan,15.0,1.0,191.0,20.0
17819,426,40.71754834,-74.01322069,40.717571,-74.005549,1,Manhattan,16.0,4.0,191.0,11.0
17820,536,40.74144387,-73.97536082,40.749156,-73.9916,1,Manhattan,26.0,4.0,191.0,37.0
17821,212,40.74334935,-74.00681753,40.73726186,-73.99238967,2,Manhattan,16.0,3.0,191.0,14.0
17822,161,40.72917025,-73.99810231,40.73028666,-73.9907647,1,Manhattan,12.0,1.0,191.0,10.0
17823,510,40.7606597,-73.98042047,40.71911552,-74.00666661,2,Manhattan,14.0,13.0,191.0,27.0
17824,434,40.74317449,-74.00366443,40.73172428,-74.00674436,1,Manhattan,24.0,3.0,191.0,24.0
17825,285,40.73454567,-73.99074142,40.7462009,-73.98855723,2,Manhattan,23.0,4.0,191.0,1.0
17826,453,40.74475148,-73.99915362,40.751396,-74.00522600000002,1,Manhattan,18.0,3.0,191.0,40.0
17827,499,40.76915505,-73.98191841,40.73935542,-73.99931783,1,Manhattan,25.0,8.0,191.0,26.0
17828,459,40.746745000000004,-74.007756,40.71754834,-74.01322069,1,Manhattan,19.0,6.0,191.0,24.0
17829,379,40.749156,-73.9916,40.72873888,-74.00748842,1,Manhattan,21.0,6.0,191.0,27.0
17830,497,40.73704984,-73.99009296,40.72953837,-73.98426726,2,Manhattan,26.0,5.0,191.0,18.0
17831,301,40.72217444,-73.98368779,40.76019252,-73.9912551,1,Manhattan,16.0,14.0,191.0,44.0
17832,470,40.74345335,-74.00004031,40.74034320000001,-73.98955109,1,Manhattan,26.0,2.0,191.0,13.0
17833,523,40.75466591,-73.99138152,40.74901271,-73.98848395,1,Manhattan,18.0,2.0,191.0,19.0
17834,493,40.7568001,-73.98291153,40.771522,-73.99054100000002,1,Manhattan,20.0,4.0,191.0,42.0
17835,472,40.74571210000001,-73.98194829,40.72217444,-73.98368779,1,Manhattan,11.0,8.0,191.0,23.0
17836,482,40.73935542,-73.99931783,40.746745000000004,-74.007756,2,Manhattan,23.0,3.0,191.0,39.0
17837,345,40.73649403,-73.99704374,40.73781509,-73.99994661,1,Manhattan,9.0,1.0,191.0,37.0
17838,320,40.717571,-74.005549,40.71146364,-74.00552427,2,Manhattan,22.0,3.0,191.0,22.0
17839,439,40.726280700000004,-73.98978041,40.72743423,-73.99379025,1,Manhattan,20.0,1.0,191.0,36.0
17840,497,40.73704984,-73.99009296,40.73028666,-73.9907647,1,Manhattan,28.0,2.0,191.0,23.0
17841,501,40.744219,-73.97121214,40.75828065,-73.97069431,1,Manhattan,14.0,7.0,191.0,1.0
17842,143,40.69239502,-73.99337909,40.69474881,-73.98362464,1,Brooklyn,23.0,3.0,191.0,10.0
17843,450,40.76227205,-73.98788205,40.714215,-73.981346,1,Manhattan,11.0,19.0,191.0,22.0
17844,519,40.752416,-73.97837,40.74096374,-73.98602213,1,Manhattan,24.0,4.0,191.0,27.0
17845,2012,40.739445,-73.97680600000002,40.7390169121,-74.0026376103,1,Manhattan,22.0,6.0,191.0,34.0
17846,306,40.70823502,-74.00530063,40.7489006,-73.97604882,2,Manhattan,15.0,20.0,191.0,4.0
17847,472,40.74571210000001,-73.98194829,40.75828065,-73.97069431,1,Manhattan,13.0,5.0,191.0,5.0
17848,393,40.72299208,-73.97995466,40.71850211,-73.98329859,1,Manhattan,12.0,2.0,191.0,27.0
17849,153,40.752062306999996,-73.9816324043,40.73314259,-73.97573881,1,Manhattan,17.0,5.0,191.0,20.0
17850,143,40.69239502,-73.99337909,40.695065,-73.987167,1,Brooklyn,20.0,4.0,191.0,8.0
17851,282,40.70827295,-73.96834101,40.716887,-73.96319799999998,1,Brooklyn,20.0,3.0,191.0,4.0
17852,534,40.70255065,-74.0127234,40.68683208,-73.9796772,2,Manhattan,31.0,11.0,191.0,14.0
17853,315,40.70355377,-74.00670227,40.70379920000001,-74.00838676,2,Manhattan,19.0,1.0,191.0,35.0
17854,514,40.76087502,-74.00277668,40.73704984,-73.99009296,1,Manhattan,17.0,7.0,191.0,19.0
17855,470,40.74345335,-74.00004031,40.73524276,-73.98758561,1,Manhattan,30.0,5.0,191.0,15.0
17856,498,40.74854862,-73.98808416,40.72710258,-74.00297088,1,Manhattan,17.0,8.0,191.0,27.0
17857,325,40.73624527,-73.98473765,40.70955958,-74.00653609,1,Manhattan,24.0,16.0,191.0,27.0
17858,236,40.7284186,-73.98713956,40.71427487,-73.98990025,1,Manhattan,13.0,6.0,191.0,24.0
17859,315,40.70355377,-74.00670227,40.71291224,-74.01020234,2,Manhattan,24.0,7.0,191.0,42.0
17860,263,40.71729000000001,-73.996375,40.71782143,-73.97628939,1,Manhattan,30.0,6.0,191.0,11.0
17861,513,40.768254,-73.988639,40.746745000000004,-74.007756,2,Manhattan,15.0,7.0,191.0,28.0
17862,458,40.751396,-74.00522600000002,40.72043411,-74.01020609,2,Manhattan,12.0,9.0,191.0,24.0
17863,512,40.750072700000004,-73.99839279,40.73223272,-73.98889957,2,Manhattan,17.0,6.0,191.0,19.0
17864,257,40.71939226,-74.00247214,40.71285887,-73.96590294,1,Manhattan,12.0,9.0,191.0,13.0
17865,116,40.74177603,-74.00149746,40.75044999,-73.99481051,1,Manhattan,31.0,6.0,191.0,5.0
17866,347,40.72873888,-74.00748842,40.73291553,-74.00711384,1,Manhattan,26.0,1.0,191.0,1.0
17867,281,40.764397100000004,-73.97371465,40.76095756,-73.96724467,1,Manhattan,13.0,1.0,191.0,15.0
17868,212,40.74334935,-74.00681753,40.75756989999999,-73.99098507,1,Manhattan,30.0,6.0,191.0,6.0
17869,474,40.7451677,-73.98683077,40.75320159,-73.9779874,1,Manhattan,16.0,4.0,191.0,6.0
17870,328,40.72405549,-74.00965965,40.71336124,-74.00937622,1,Manhattan,12.0,3.0,191.0,22.0
17871,504,40.73221853,-73.98165557,40.76341379,-73.99667444,1,Manhattan,25.0,10.0,191.0,42.0
17872,293,40.73028666,-73.9907647,40.734232,-73.986923,1,Manhattan,16.0,3.0,191.0,6.0
17873,392,40.695065,-73.987167,40.752416,-73.97837,1,Brooklyn,32.0,16.0,191.0,1.0
17874,453,40.74475148,-73.99915362,40.76009437,-73.99461843,1,Manhattan,33.0,7.0,191.0,2.0
17875,501,40.744219,-73.97121214,40.75849116,-73.95920622,1,Manhattan,14.0,5.0,191.0,5.0
17876,519,40.752416,-73.97837,40.74765947,-73.98490707,1,Manhattan,18.0,5.0,191.0,29.0
17877,153,40.752062306999996,-73.9816324043,40.744219,-73.97121214,1,Manhattan,22.0,6.0,191.0,16.0
17878,359,40.75510267,-73.97498696,40.7606597,-73.98042047,1,Manhattan,14.0,4.0,191.0,39.0
17879,540,40.74147286,-73.98320928,40.73935542,-73.99931783,1,Manhattan,17.0,5.0,191.0,33.0
17880,523,40.75466591,-73.99138152,40.75756989999999,-73.99098507,1,Manhattan,27.0,1.0,191.0,1.0
17881,536,40.74144387,-73.97536082,40.76370739,-73.9851615,1,Manhattan,21.0,8.0,191.0,42.0
17882,507,40.73912601,-73.97973776,40.70355377,-74.00670227,2,Manhattan,24.0,14.0,191.0,27.0
17883,329,40.72043411,-74.01020609,40.711512,-74.01575600000002,1,Manhattan,33.0,4.0,191.0,26.0
17884,229,40.72743423,-73.99379025,40.73587678,-73.98205027,1,Manhattan,14.0,4.0,191.0,7.0
17885,352,40.76340613,-73.97722479,40.75500254,-73.98014437,1,Manhattan,16.0,2.0,191.0,25.0
17886,474,40.7451677,-73.98683077,40.74394314,-73.97966069,1,Manhattan,14.0,2.0,191.0,12.0
17887,434,40.74317449,-74.00366443,40.73416059,-73.98024289,1,Manhattan,18.0,5.0,191.0,14.0
17888,361,40.71605866,-73.99190759,40.72362738,-73.99949601,1,Manhattan,17.0,3.0,191.0,39.0
17889,268,40.71910537,-73.99973337,40.73535398,-74.00483091,1,Manhattan,18.0,6.0,191.0,43.0
17890,380,40.73401143,-74.00293877,40.74475148,-73.99915362,1,Manhattan,17.0,3.0,191.0,2.0
17891,280,40.73331967,-73.99510132,40.75640548,-73.9900262,1,Manhattan,17.0,8.0,191.0,2.0
17892,387,40.71273266,-74.0046073,40.7149787,-74.013012,1,Manhattan,28.0,2.0,191.0,36.0
17893,127,40.73172428,-74.00674436,40.74034320000001,-73.98955109,1,Manhattan,22.0,6.0,191.0,8.0
17894,337,40.70379920000001,-74.00838676,40.69383,-73.990539,1,Manhattan,29.0,12.0,191.0,15.0
17895,293,40.73028666,-73.9907647,40.72521311,-73.97768752,1,Manhattan,21.0,4.0,191.0,14.0
17896,500,40.76228826,-73.98336183,40.751551,-73.993934,1,Manhattan,23.0,3.0,191.0,28.0
17897,448,40.75660359,-73.9979009,40.76009437,-73.99461843,1,Manhattan,13.0,1.0,191.0,5.0
17898,174,40.7381765,-73.97738662,40.74290902,-73.97706058,1,Manhattan,13.0,13.0,191.0,1.0
17899,417,40.71291224,-74.01020234,40.72229346,-73.99147535,2,Manhattan,30.0,6.0,191.0,8.0
17900,367,40.75828065,-73.97069431,40.756014,-73.967416,1,Manhattan,13.0,1.0,191.0,16.0
17901,426,40.71754834,-74.01322069,40.70463334,-74.01361706,1,Manhattan,21.0,17.0,191.0,23.0
17902,409,40.6906495,-73.95643107,40.68753406,-73.97265183,1,Brooklyn,14.0,3.0,191.0,32.0
17903,268,40.71910537,-73.99973337,40.713126,-73.984844,1,Manhattan,9.0,5.0,191.0,14.0
17904,2010,40.72165481,-74.00234737,40.7218158,-73.99720307,1,Manhattan,22.0,2.0,191.0,11.0
17905,536,40.74144387,-73.97536082,40.75001986,-73.96905301,1,Manhattan,14.0,2.0,191.0,5.0
17906,327,40.715337899999994,-74.01658354,40.70905623,-74.01043382,2,Manhattan,26.0,3.0,191.0,17.0
17907,173,40.76064679,-73.98442659,40.75019995,-73.99093085,1,Manhattan,18.0,3.0,191.0,26.0
17908,167,40.7489006,-73.97604882,40.75640548,-73.9900262,1,Manhattan,30.0,5.0,191.0,37.0
17909,128,40.72710258,-74.00297088,40.73028666,-73.9907647,2,Manhattan,13.0,6.0,191.0,9.0
17910,376,40.70862144,-74.00722156,40.71307916,-73.99851193,1,Manhattan,17.0,2.0,191.0,8.0
17911,312,40.722055,-73.989111,40.72621788,-73.98379855,1,Manhattan,20.0,1.0,191.0,6.0
17912,2004,40.724399,-74.004704,40.73492695,-73.99200509,1,Manhattan,22.0,4.0,191.0,6.0
17913,328,40.72405549,-74.00965965,40.71336124,-74.00937622,2,Manhattan,17.0,3.0,191.0,22.0
17914,320,40.717571,-74.005549,40.73649403,-73.99704374,1,Manhattan,20.0,6.0,191.0,3.0
17915,309,40.7149787,-74.013012,40.73652889,-74.00618026,1,Manhattan,15.0,4.0,191.0,2.0
17916,383,40.735238,-74.000271,40.7390169121,-74.0026376103,1,Manhattan,18.0,1.0,191.0,41.0
17917,351,40.70530954,-74.00612572,40.71291224,-74.01020234,2,Manhattan,26.0,4.0,191.0,41.0
17918,399,40.68851534,-73.9647628,40.68691865,-73.976682,1,Brooklyn,25.0,4.0,191.0,33.0
17919,519,40.752416,-73.97837,40.74765947,-73.98490707,1,Manhattan,22.0,5.0,191.0,29.0
17920,293,40.73028666,-73.9907647,40.73704984,-73.99009296,1,Manhattan,16.0,2.0,191.0,1.0
